PAW protein_summary_9 results file
written: Sun Apr  7 21:52:34 2019

 	=subtotal(109,B6:B10653)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	x
8522.0	1	sp|Q9BYX2|TBD2A_HUMAN	 	16.2	928	105413	TBC1 domain family member 2A OS=Homo sapiens OX=9606 GN=TBC1D2 PE=1 SV=3	36	36	1.000	13	15	8	13	15	8	13.000	15.000	8.000	 
8523.0	1	sp|Q9BYX4|IFIH1_HUMAN	 	23.7	1025	116688	Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens OX=9606 GN=IFIH1 PE=1 SV=3	58	58	1.000	21	22	15	21	22	15	21.000	22.000	15.000	 
8524.0	1	sp|Q9BYX7|ACTBM_HUMAN	 	38.7	375	42016	Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1	1504	19	0.013	537	498	469	8	6	5	19.086	13.303	11.370	sp|A5A3E0|POTEF_HUMAN, sp|P0CG38|POTEI_HUMAN, sp|P0CG39|POTEJ_HUMAN, sp|P60709|ACTB_HUMAN, sp|P62736|ACTA_HUMAN, sp|P68133|ACTS_HUMAN, sp|Q562R1|ACTBL_HUMAN, sp|Q6S8J3|POTEE_HUMAN, sp|Q9BYX7|ACTBM_HUMAN
8525.0	1	sp|Q9BZ23|PANK2_HUMAN	 	18.8	570	62680	Pantothenate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PANK2 PE=1 SV=3	32	15	0.469	11	11	10	5	6	4	9.056	9.300	9.400	sp|Q8TE04|PANK1_HUMAN, sp|Q9BZ23|PANK2_HUMAN, sp|Q9H999|PANK3_HUMAN
8526.0	1	sp|Q9BZ29|DOCK9_HUMAN	 	7.1	2069	236443	Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=2	38	18	0.474	15	15	8	9	8	1	9.419	8.332	1.059	sp|Q5JSL3|DOC11_HUMAN, sp|Q96BY6|DOC10_HUMAN, sp|Q9BZ29|DOCK9_HUMAN
8527.0	1	sp|Q9BZ67|FRMD8_HUMAN	 	27.6	464	51217	FERM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=FRMD8 PE=1 SV=1	35	23	0.657	13	14	8	8	10	5	13.000	13.636	8.000	sp|Q9BZ67|FRMD8_HUMAN, sp|Q9BZ68|FR8P1_HUMAN
8528.0	1	sp|Q9BZ68|FR8P1_HUMAN	 	15.4	369	41136	Putative FERM domain-containing protein FRMD8P1 OS=Homo sapiens OX=9606 GN=FRMD8P1 PE=5 SV=2	13	1	0.077	5	5	3	0	1	0	0.000	1.364	0.000	sp|Q9BZ67|FRMD8_HUMAN, sp|Q9BZ68|FR8P1_HUMAN
8529.0	1	sp|Q9BZ72|PITM2_HUMAN	 	11.7	1349	148931	Membrane-associated phosphatidylinositol transfer protein 2 OS=Homo sapiens OX=9606 GN=PITPNM2 PE=1 SV=1	20	20	1.000	4	9	7	4	9	7	4.000	9.000	7.000	 
8530.0	1	sp|Q9BZ95|NSD3_HUMAN	 	29.8	1437	161611	Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens OX=9606 GN=NSD3 PE=1 SV=1	105	97	0.924	32	42	31	29	40	28	29.770	40.645	28.985	sp|O96028|NSD2_HUMAN, sp|Q96L73|NSD1_HUMAN, sp|Q9BZ95|NSD3_HUMAN
8531.0	1	sp|Q9BZA5|TXNG2_HUMAN	 	24.4	131	14631	Putative gamma-taxilin 2 OS=Homo sapiens OX=9606 GN=TXLNGY PE=5 SV=3	9	2	0.222	4	3	2	1	1	0	1.083	1.036	0.000	sp|Q9BZA5|TXNG2_HUMAN, sp|Q9NUQ3|TXLNG_HUMAN
8532.0	1	sp|Q9BZD2|S29A3_HUMAN	 	9.9	475	51814	Equilibrative nucleoside transporter 3 OS=Homo sapiens OX=9606 GN=SLC29A3 PE=1 SV=3	5	5	1.000	1	2	2	1	2	2	1.000	2.000	2.000	 
8533.0	1	sp|Q9BZD4|NUF2_HUMAN	 	37.5	464	54303	Kinetochore protein Nuf2 OS=Homo sapiens OX=9606 GN=NUF2 PE=1 SV=2	73	73	1.000	23	23	27	23	23	27	23.000	23.000	27.000	 
8534.0	1	sp|Q9BZE1|RM37_HUMAN	 	49.4	423	48117	39S ribosomal protein L37, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL37 PE=1 SV=2	100	100	1.000	30	42	28	30	42	28	30.000	42.000	28.000	 
8535.0	1	sp|Q9BZE2|PUS3_HUMAN	 	15.2	481	55647	tRNA pseudouridine(38/39) synthase OS=Homo sapiens OX=9606 GN=PUS3 PE=1 SV=3	15	15	1.000	6	5	4	6	5	4	6.000	5.000	4.000	 
8536.0	1	sp|Q9BZE4|NOG1_HUMAN	 	49.4	634	73964	Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3	299	286	0.957	101	118	80	98	110	78	100.970	118.000	79.950	REV_O15078, REV_Q9Y496, sp|Q9BZE4|NOG1_HUMAN
8537.0	1	sp|Q9BZE9|ASPC1_HUMAN	 	37.1	553	60182	Tether containing UBX domain for GLUT4 OS=Homo sapiens OX=9606 GN=ASPSCR1 PE=1 SV=1	66	66	1.000	22	22	22	22	22	22	22.000	22.000	22.000	 
8538.0	1	sp|Q9BZF1|OSBL8_HUMAN	 	52.5	889	101194	Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3	208	204	0.981	66	84	58	65	82	57	65.942	83.802	57.934	sp|Q9BZF1|OSBL8_HUMAN, sp|Q9H0X9|OSBL5_HUMAN
8539.0	1	sp|Q9BZF2|OSBL7_HUMAN	 	13.4	842	95430	Oxysterol-binding protein-related protein 7 OS=Homo sapiens OX=9606 GN=OSBPL7 PE=1 SV=1	27	27	1.000	9	8	10	9	8	10	9.000	8.000	10.000	 
8540.0	1	sp|Q9BZF9|UACA_HUMAN	 	22.7	1416	162504	Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2	65	65	1.000	20	26	19	20	26	19	20.000	26.000	19.000	 
8541.0	1	sp|Q9BZG1|RAB34_HUMAN	 	54.8	259	29044	Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1	107	107	1.000	44	36	27	44	36	27	44.000	36.000	27.000	 
8542.0	1	sp|Q9BZG8|DPH1_HUMAN	 	13.3	443	48805	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 OS=Homo sapiens OX=9606 GN=DPH1 PE=1 SV=2	15	15	1.000	5	5	5	5	5	5	5.000	5.000	5.000	 
8543.0	1	sp|Q9BZH6|WDR11_HUMAN	 	29.7	1224	136683	WD repeat-containing protein 11 OS=Homo sapiens OX=9606 GN=WDR11 PE=1 SV=1	134	134	1.000	50	47	37	50	47	37	50.000	47.000	37.000	 
8544.0	1	sp|Q9BZI1|IRX2_HUMAN	 	3.8	471	49129	Iroquois-class homeodomain protein IRX-2 OS=Homo sapiens OX=9606 GN=IRX2 PE=1 SV=2	77	77	1.000	28	26	23	28	26	23	28.000	26.000	23.000	 
8545.0	1	sp|Q9BZI7|REN3B_HUMAN	 	44.9	483	57761	Regulator of nonsense transcripts 3B OS=Homo sapiens OX=9606 GN=UPF3B PE=1 SV=1	150	150	1.000	54	50	46	54	50	46	54.000	50.000	46.000	 
8546.0	1	sp|Q9BZJ0|CRNL1_HUMAN	 	33.1	848	100451	Crooked neck-like protein 1 OS=Homo sapiens OX=9606 GN=CRNKL1 PE=1 SV=4	170	170	1.000	52	66	52	52	66	52	52.000	66.000	52.000	 
8547.0	1	sp|Q9BZK3|NACP4_HUMAN	 	13.1	213	23306	Putative nascent polypeptide-associated complex subunit alpha-like protein OS=Homo sapiens OX=9606 GN=NACA4P PE=5 SV=1	13	8	0.615	1	6	6	0	4	4	0.000	4.093	4.091	sp|E9PAV3|NACAM_HUMAN, sp|Q9BZK3|NACP4_HUMAN
8548.0	1	sp|Q9BZK7|TBL1R_HUMAN	 	48.8	514	55594	F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens OX=9606 GN=TBL1XR1 PE=1 SV=1	203	108	0.532	73	67	63	33	38	37	67.737	62.489	59.372	sp|O60907|TBL1X_HUMAN, sp|Q9BZK7|TBL1R_HUMAN
8549.0	1	sp|Q9BZL1|UBL5_HUMAN	 	60.3	73	8547	Ubiquitin-like protein 5 OS=Homo sapiens OX=9606 GN=UBL5 PE=1 SV=1	25	25	1.000	10	8	7	10	8	7	10.000	8.000	7.000	 
8550.0	1	sp|Q9BZL4|PP12C_HUMAN	 	49.7	782	84880	Protein phosphatase 1 regulatory subunit 12C OS=Homo sapiens OX=9606 GN=PPP1R12C PE=1 SV=1	102	102	1.000	32	40	30	32	40	30	32.000	40.000	30.000	 
8551.0	1	sp|Q9BZL6|KPCD2_HUMAN	 	40.4	878	96721	Serine/threonine-protein kinase D2 OS=Homo sapiens OX=9606 GN=PRKD2 PE=1 SV=3	185	131	0.708	59	72	54	41	51	39	57.816	71.361	53.134	sp|O76039|CDKL5_HUMAN, sp|O94806|KPCD3_HUMAN, sp|Q15139|KPCD1_HUMAN, sp|Q9BZL6|KPCD2_HUMAN, sp|Q9NRP7|STK36_HUMAN
8552.0	1	sp|Q9BZQ6|EDEM3_HUMAN	 	10.7	932	104663	ER degradation-enhancing alpha-mannosidase-like protein 3 OS=Homo sapiens OX=9606 GN=EDEM3 PE=1 SV=2	21	21	1.000	10	7	4	10	7	4	10.000	7.000	4.000	 
8553.0	1	sp|Q9BZQ8|NIBAN_HUMAN	 	35.7	928	103134	Protein Niban OS=Homo sapiens OX=9606 GN=FAM129A PE=1 SV=1	146	146	1.000	60	51	35	60	51	35	60.000	51.000	35.000	 
8554.0	1	sp|Q9BZR9|TRIM8_HUMAN	 	10.3	551	61488	E3 ubiquitin-protein ligase TRIM8 OS=Homo sapiens OX=9606 GN=TRIM8 PE=1 SV=2	6	6	1.000	3	3	0	3	3	0	3.000	3.000	0.000	 
8555.0	1	sp|Q9BZV1|UBXN6_HUMAN	 	47.4	441	49753	UBX domain-containing protein 6 OS=Homo sapiens OX=9606 GN=UBXN6 PE=1 SV=1	47	47	1.000	15	17	15	15	17	15	15.000	17.000	15.000	 
8556.0	1	sp|Q9BZX2|UCK2_HUMAN	 	28.7	261	29299	Uridine-cytidine kinase 2 OS=Homo sapiens OX=9606 GN=UCK2 PE=1 SV=1	33	24	0.727	10	12	11	7	9	8	8.312	10.688	9.500	sp|Q9BZX2|UCK2_HUMAN, sp|Q9HA47|UCK1_HUMAN
8557.0	1	sp|Q9BZZ2|SN_HUMAN	 	1.6	1709	182622	Sialoadhesin OS=Homo sapiens OX=9606 GN=SIGLEC1 PE=1 SV=2	2	2	1.000	2	0	0	2	0	0	2.000	0.000	0.000	 
8558.0	1	sp|Q9BZZ5|API5_HUMAN	 	42.7	524	59004	Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3	516	516	1.000	196	161	159	196	161	159	196.000	161.000	159.000	 
8559.0	1	sp|Q9C000|NLRP1_HUMAN	 	18.0	1473	165864	NACHT, LRR and PYD domains-containing protein 1 OS=Homo sapiens OX=9606 GN=NLRP1 PE=1 SV=1	76	76	1.000	29	27	20	29	27	20	29.000	27.000	20.000	 
8560.0	1	sp|Q9C004|SPY4_HUMAN	 	20.7	299	32541	Protein sprouty homolog 4 OS=Homo sapiens OX=9606 GN=SPRY4 PE=1 SV=2	9	9	1.000	2	4	3	2	4	3	2.000	4.000	3.000	 
8561.0	1	sp|Q9C005|DPY30_HUMAN	 	16.2	99	11250	Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1	20	20	1.000	5	9	6	5	9	6	5.000	9.000	6.000	 
8562.0	1	sp|Q9C035|TRIM5_HUMAN	 	29.8	493	56338	Tripartite motif-containing protein 5 OS=Homo sapiens OX=9606 GN=TRIM5 PE=1 SV=1	31	30	0.968	10	13	8	10	12	8	10.000	12.500	8.000	sp|Q9BYJ4|TRI34_HUMAN, sp|Q9C035|TRIM5_HUMAN
8563.0	1	sp|Q9C037|TRIM4_HUMAN	 	39.6	500	57460	E3 ubiquitin-protein ligase TRIM4 OS=Homo sapiens OX=9606 GN=TRIM4 PE=1 SV=2	81	81	1.000	29	30	22	29	30	22	29.000	30.000	22.000	 
8564.0	1	sp|Q9C040|TRIM2_HUMAN	 	4.8	744	81529	Tripartite motif-containing protein 2 OS=Homo sapiens OX=9606 GN=TRIM2 PE=1 SV=1	5	2	0.400	1	3	1	0	2	0	0.000	2.222	0.000	sp|O75382|TRIM3_HUMAN, sp|Q9C040|TRIM2_HUMAN
8565.0	1	sp|Q9C056|NKX62_HUMAN	 	3.2	277	29263	Homeobox protein Nkx-6.2 OS=Homo sapiens OX=9606 GN=NKX6-2 PE=1 SV=2	11	11	1.000	1	6	4	1	6	4	1.000	6.000	4.000	 
8566.0	1	sp|Q9C073|F117A_HUMAN	 	13.5	453	48318	Protein FAM117A OS=Homo sapiens OX=9606 GN=FAM117A PE=1 SV=1	14	14	1.000	4	6	4	4	6	4	4.000	6.000	4.000	 
8567.0	1	sp|Q9C075|K1C23_HUMAN	 	4.3	422	48131	Keratin, type I cytoskeletal 23 OS=Homo sapiens OX=9606 GN=KRT23 PE=1 SV=2	8	4	0.500	1	1	6	1	1	2	1.000	1.000	4.667	CONT_060|gi|542923|pir||S37780, CONT_108|gi|125090|sp|P02534|K1M1_SHEEP, sp|P13646|K1C13_HUMAN, sp|Q9C075|K1C23_HUMAN
8568.0	1	sp|Q9C086|IN80B_HUMAN	 	27.8	356	38637	INO80 complex subunit B OS=Homo sapiens OX=9606 GN=INO80B PE=1 SV=2	29	29	1.000	8	12	9	8	12	9	8.000	12.000	9.000	 
8569.0	1	sp|Q9C093|SPEF2_HUMAN	 	1.2	1822	209808	Sperm flagellar protein 2 OS=Homo sapiens OX=9606 GN=SPEF2 PE=1 SV=2	2	2	1.000	0	0	2	0	0	2	0.000	0.000	2.000	 
8570.0	1	sp|Q9C098|DCLK3_HUMAN	 	2.3	648	73813	Serine/threonine-protein kinase DCLK3 OS=Homo sapiens OX=9606 GN=DCLK3 PE=2 SV=2	14	0	0.000	6	5	3	0	0	0	0.000	0.000	0.000	sp|O96017|CHK2_HUMAN, sp|P50613|CDK7_HUMAN, sp|P52333|JAK3_HUMAN, sp|Q9C098|DCLK3_HUMAN
8571.0	1	sp|Q9C0A0|CNTP4_HUMAN	 	1.6	1308	145273	Contactin-associated protein-like 4 OS=Homo sapiens OX=9606 GN=CNTNAP4 PE=1 SV=3	58	1	0.017	15	23	20	0	1	0	0.000	1.054	0.000	sp|P06748|NPM_HUMAN, sp|Q9C0A0|CNTP4_HUMAN
8572.0	1	sp|Q9C0A6|SETD5_HUMAN	 	13.5	1442	157513	SET domain-containing protein 5 OS=Homo sapiens OX=9606 GN=SETD5 PE=1 SV=2	27	27	1.000	8	12	7	8	12	7	8.000	12.000	7.000	 
8573.0	1	sp|Q9C0B0|UNK_HUMAN	 	36.8	810	88084	RING finger protein unkempt homolog OS=Homo sapiens OX=9606 GN=UNK PE=1 SV=2	127	126	0.992	33	54	40	33	53	40	33.000	53.964	40.000	REV_O75665, sp|Q9C0B0|UNK_HUMAN, sp|Q9UPA5|BSN_HUMAN
8574.0	1	sp|Q9C0B1|FTO_HUMAN	 	59.0	505	58281	Alpha-ketoglutarate-dependent dioxygenase FTO OS=Homo sapiens OX=9606 GN=FTO PE=1 SV=3	172	172	1.000	52	55	65	52	55	65	52.000	55.000	65.000	 
8575.0	1	sp|Q9C0B5|ZDHC5_HUMAN	 	25.6	715	77544	Palmitoyltransferase ZDHHC5 OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=2	47	47	1.000	16	13	18	16	13	18	16.000	13.000	18.000	 
8576.0	1	sp|Q9C0B7|TNG6_HUMAN	 	14.1	1094	120746	Transport and Golgi organization protein 6 homolog OS=Homo sapiens OX=9606 GN=TANGO6 PE=1 SV=2	24	24	1.000	6	9	9	6	9	9	6.000	9.000	9.000	 
8577.0	1	sp|Q9C0B9|ZCHC2_HUMAN	 	4.0	1178	125935	Zinc finger CCHC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZCCHC2 PE=1 SV=6	14	14	1.000	6	4	4	6	4	4	6.000	4.000	4.000	 
8578.0	1	sp|Q9C0C2|TB182_HUMAN	 	21.6	1729	181793	182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4	72	72	1.000	25	24	23	25	24	23	25.000	24.000	23.000	 
8579.0	1	sp|Q9C0C7|AMRA1_HUMAN	 	11.1	1298	142506	Activating molecule in BECN1-regulated autophagy protein 1 OS=Homo sapiens OX=9606 GN=AMBRA1 PE=1 SV=2	25	25	1.000	8	10	7	8	10	7	8.000	10.000	7.000	 
8580.0	1	sp|Q9C0C9|UBE2O_HUMAN	 	45.0	1292	141292	(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3	321	321	1.000	106	128	87	106	128	87	106.000	128.000	87.000	 
8581.0	1	sp|Q9C0D0|PHAR1_HUMAN	 	10.0	580	66307	Phosphatase and actin regulator 1 OS=Homo sapiens OX=9606 GN=PHACTR1 PE=1 SV=3	12	8	0.667	5	5	2	4	3	1	4.047	3.067	1.012	sp|Q9C0D0|PHAR1_HUMAN, sp|Q9P0K7|RAI14_HUMAN
8582.0	1	sp|Q9C0D2|CE295_HUMAN	 	8.3	2601	295173	Centrosomal protein of 295 kDa OS=Homo sapiens OX=9606 GN=CEP295 PE=1 SV=4	36	30	0.833	11	17	8	9	15	6	9.157	15.238	6.124	sp|Q9BXJ9|NAA15_HUMAN, sp|Q9C0D2|CE295_HUMAN
8583.0	1	sp|Q9C0D3|ZY11B_HUMAN	 	19.1	744	83920	Protein zyg-11 homolog B OS=Homo sapiens OX=9606 GN=ZYG11B PE=1 SV=2	27	27	1.000	10	9	8	10	9	8	10.000	9.000	8.000	 
8584.0	1	sp|Q9C0D4|Z518B_HUMAN	 	7.2	1074	119530	Zinc finger protein 518B OS=Homo sapiens OX=9606 GN=ZNF518B PE=1 SV=2	10	10	1.000	1	3	6	1	3	6	1.000	3.000	6.000	 
8585.0	1	sp|Q9C0D6|FHDC1_HUMAN	 	1.7	1143	124760	FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHDC1 PE=1 SV=2	51	51	1.000	16	18	17	16	18	17	16.000	18.000	17.000	 
8586.0	1	sp|Q9C0D7|ZC12C_HUMAN	 	4.0	883	99339	Probable ribonuclease ZC3H12C OS=Homo sapiens OX=9606 GN=ZC3H12C PE=1 SV=2	13	3	0.231	4	6	3	1	2	0	1.256	2.361	0.000	sp|A2A288|ZC12D_HUMAN, sp|Q5D1E8|ZC12A_HUMAN, sp|Q5HYM0|ZC12B_HUMAN, sp|Q9C0D7|ZC12C_HUMAN
8587.0	1	sp|Q9C0E2|XPO4_HUMAN	 	29.4	1151	130138	Exportin-4 OS=Homo sapiens OX=9606 GN=XPO4 PE=1 SV=2	118	118	1.000	40	42	36	40	42	36	40.000	42.000	36.000	 
8588.0	1	sp|Q9C0E8|LNP_HUMAN	 	35.5	428	47739	Endoplasmic reticulum junction formation protein lunapark OS=Homo sapiens OX=9606 GN=LNPK PE=1 SV=2	84	84	1.000	33	26	25	33	26	25	33.000	26.000	25.000	 
8589.0	1	sp|Q9C0F1|CEP44_HUMAN	 	33.8	390	44139	Centrosomal protein of 44 kDa OS=Homo sapiens OX=9606 GN=CEP44 PE=1 SV=2	45	44	0.978	16	17	12	16	16	12	16.000	17.000	12.000	REV_Q68D86, sp|Q9C0F1|CEP44_HUMAN
8590.0	1	sp|Q9C0F3|ZN436_HUMAN	 	4.3	470	54276	Zinc finger protein 436 OS=Homo sapiens OX=9606 GN=ZNF436 PE=1 SV=2	3	1	0.333	0	2	1	0	1	0	0.000	1.037	0.000	sp|P17097|ZNF7_HUMAN, sp|Q02386|ZNF45_HUMAN, sp|Q13106|ZN154_HUMAN, sp|Q15928|ZN141_HUMAN, sp|Q16600|ZN239_HUMAN, sp|Q3KQV3|ZN792_HUMAN, sp|Q3SY52|ZIK1_HUMAN, sp|Q6PK81|ZN773_HUMAN, sp|Q8NEK5|ZN548_HUMAN, sp|Q8TAU3|ZN417_HUMAN, sp|Q96HQ0|ZN419_HUMAN, sp|Q96PQ6|ZN317_HUMAN, sp|Q96SQ5|ZN587_HUMAN, sp|Q9C0F3|ZN436_HUMAN, sp|Q9P2Y4|ZN219_HUMAN, sp|Q9Y2P7|ZN256_HUMAN
8591.0	1	sp|Q9C0G0|ZN407_HUMAN	 	21.1	2248	247365	Zinc finger protein 407 OS=Homo sapiens OX=9606 GN=ZNF407 PE=1 SV=2	81	81	1.000	23	29	29	23	29	29	23.000	29.000	29.000	 
8592.0	1	sp|Q9C0H2|TTYH3_HUMAN	 	10.1	523	57544	Protein tweety homolog 3 OS=Homo sapiens OX=9606 GN=TTYH3 PE=1 SV=3	6	6	1.000	1	3	2	1	3	2	1.000	3.000	2.000	 
8593.0	1	sp|Q9C0H5|RHG39_HUMAN	 	3.2	1083	121284	Rho GTPase-activating protein 39 OS=Homo sapiens OX=9606 GN=ARHGAP39 PE=1 SV=2	2	2	1.000	0	2	0	0	2	0	0.000	2.000	0.000	 
8594.0	1	sp|Q9C0I1|MTMRC_HUMAN	 	28.8	747	86147	Myotubularin-related protein 12 OS=Homo sapiens OX=9606 GN=MTMR12 PE=1 SV=2	60	60	1.000	20	25	15	20	25	15	20.000	25.000	15.000	 
8595.0	1	sp|Q9C0J8|WDR33_HUMAN	 	28.7	1336	145890	pre-mRNA 3' end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2	152	152	1.000	46	63	43	46	63	43	46.000	63.000	43.000	 
8596.0	1	sp|Q9C0K0|BC11B_HUMAN	 	26.2	894	95518	B-cell lymphoma/leukemia 11B OS=Homo sapiens OX=9606 GN=BCL11B PE=1 SV=1	99	36	0.364	31	37	31	7	19	10	10.907	25.218	14.468	sp|Q9C0K0|BC11B_HUMAN, sp|Q9H165|BC11A_HUMAN
8597.0	1	sp|Q9C0K7|STRAB_HUMAN	 	5.3	418	47026	STE20-related kinase adapter protein beta OS=Homo sapiens OX=9606 GN=STRADB PE=1 SV=1	2	2	1.000	0	2	0	0	2	0	0.000	2.000	0.000	 
8598.0	1	sp|Q9GZL7|WDR12_HUMAN	 	48.2	423	47707	Ribosome biogenesis protein WDR12 OS=Homo sapiens OX=9606 GN=WDR12 PE=1 SV=2	101	101	1.000	41	32	28	41	32	28	41.000	32.000	28.000	 
8599.0	1	sp|Q9GZM5|YIPF3_HUMAN	 	17.4	350	38247	Protein YIPF3 OS=Homo sapiens OX=9606 GN=YIPF3 PE=1 SV=1	15	15	1.000	7	5	3	7	5	3	7.000	5.000	3.000	 
8600.0	1	sp|Q9GZM8|NDEL1_HUMAN	 	43.2	345	38374	Nuclear distribution protein nudE-like 1 OS=Homo sapiens OX=9606 GN=NDEL1 PE=1 SV=1	42	21	0.500	15	16	11	5	9	7	5.943	10.125	7.718	sp|Q9GZM8|NDEL1_HUMAN, sp|Q9NXR1|NDE1_HUMAN
8601.0	1	sp|Q9GZN1|ARP6_HUMAN	 	22.7	396	45810	Actin-related protein 6 OS=Homo sapiens OX=9606 GN=ACTR6 PE=1 SV=1	26	26	1.000	10	8	8	10	8	8	10.000	8.000	8.000	 
8602.0	1	sp|Q9GZN7|ROGDI_HUMAN	 	12.9	287	32254	Protein rogdi homolog OS=Homo sapiens OX=9606 GN=ROGDI PE=1 SV=1	7	7	1.000	2	3	2	2	3	2	2.000	3.000	2.000	 
8603.0	1	sp|Q9GZN8|CT027_HUMAN	 	75.3	174	19291	UPF0687 protein C20orf27 OS=Homo sapiens OX=9606 GN=C20orf27 PE=1 SV=3	123	123	1.000	51	29	43	51	29	43	51.000	29.000	43.000	 
8604.0	1	sp|Q9GZP4|PITH1_HUMAN	 	70.6	211	24178	PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1	133	133	1.000	44	47	42	44	47	42	44.000	47.000	42.000	 
8605.0	1	sp|Q9GZP9|DERL2_HUMAN	 	20.5	239	27567	Derlin-2 OS=Homo sapiens OX=9606 GN=DERL2 PE=1 SV=1	12	12	1.000	3	6	3	3	6	3	3.000	6.000	3.000	 
8606.0	1	sp|Q9GZQ3|COMD5_HUMAN	 	17.9	224	24670	COMM domain-containing protein 5 OS=Homo sapiens OX=9606 GN=COMMD5 PE=1 SV=1	14	14	1.000	3	5	6	3	5	6	3.000	5.000	6.000	 
8607.0	1	sp|Q9GZR1|SENP6_HUMAN	 	33.0	1112	126145	Sentrin-specific protease 6 OS=Homo sapiens OX=9606 GN=SENP6 PE=1 SV=2	94	93	0.989	35	33	26	34	33	26	34.567	33.000	26.000	sp|Q9BQF6|SENP7_HUMAN, sp|Q9GZR1|SENP6_HUMAN
8608.0	1	sp|Q9GZR2|REXO4_HUMAN	 	35.3	422	46671	RNA exonuclease 4 OS=Homo sapiens OX=9606 GN=REXO4 PE=1 SV=2	46	46	1.000	19	18	9	19	18	9	19.000	18.000	9.000	 
8609.0	1	sp|Q9GZR7|DDX24_HUMAN	 	38.3	859	96331	ATP-dependent RNA helicase DDX24 OS=Homo sapiens OX=9606 GN=DDX24 PE=1 SV=1	286	286	1.000	94	106	86	94	106	86	94.000	106.000	86.000	 
8610.0	1	sp|Q9GZS1|RPA49_HUMAN	 	42.7	419	47260	DNA-directed RNA polymerase I subunit RPA49 OS=Homo sapiens OX=9606 GN=POLR1E PE=1 SV=3	46	46	1.000	17	14	15	17	14	15	17.000	14.000	15.000	 
8611.0	1	sp|Q9GZS3|WDR61_HUMAN	 	51.1	305	33580	WD repeat-containing protein 61 OS=Homo sapiens OX=9606 GN=WDR61 PE=1 SV=1	65	65	1.000	31	22	12	31	22	12	31.000	22.000	12.000	 
8612.0	1	sp|Q9GZT3|SLIRP_HUMAN	 	50.5	109	12349	SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1	82	82	1.000	28	25	29	28	25	29	28.000	25.000	29.000	 
8613.0	1	sp|Q9GZT4|SRR_HUMAN	 	17.4	340	36566	Serine racemase OS=Homo sapiens OX=9606 GN=SRR PE=1 SV=1	13	13	1.000	4	4	5	4	4	5	4.000	4.000	5.000	 
8614.0	1	sp|Q9GZT6|CC90B_HUMAN	 	47.2	254	29505	Coiled-coil domain-containing protein 90B, mitochondrial OS=Homo sapiens OX=9606 GN=CCDC90B PE=1 SV=2	100	100	1.000	39	30	31	39	30	31	39.000	30.000	31.000	 
8615.0	1	sp|Q9GZT8|NIF3L_HUMAN	 	24.7	377	41968	NIF3-like protein 1 OS=Homo sapiens OX=9606 GN=NIF3L1 PE=1 SV=2	69	69	1.000	24	28	17	24	28	17	24.000	28.000	17.000	 
8616.0	1	sp|Q9GZT9|EGLN1_HUMAN	 	38.5	426	46020	Egl nine homolog 1 OS=Homo sapiens OX=9606 GN=EGLN1 PE=1 SV=1	75	75	1.000	32	23	20	32	23	20	32.000	23.000	20.000	 
8617.0	1	sp|Q9GZU0|CF062_HUMAN	 	12.2	229	27083	Uncharacterized protein C6orf62 OS=Homo sapiens OX=9606 GN=C6orf62 PE=2 SV=1	6	6	1.000	1	3	2	1	3	2	1.000	3.000	2.000	 
